Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2020-01-17,147.5,113.75,125.5,110.25,157.99000549316406,121.22000122070312,294.29998779296875,218.10000610351562,147.5,113.75,125.5,110.25,157.99000549316406,121.22000122070312,294.29998779296875,218.10000610351562,147.99000549316406,114.86000061035156,125.87999725341797,110.6500015258789,157.99000549316406,121.22000122070312,295.79998779296875,220.0,146.72999572753906,113.51000213623047,125.0,110.11000061035156,156.3000030517578,121.22000122070312,293.5199890136719,218.10000610351562,147.99000549316406,114.66000366210938,125.0999984741211,110.5,157.99000549316406,121.22000122070312,295.79998779296875,220.0,14219.0,48032.0,21811.0,17400.0,366.0,0.0,22374.0,1065.0
2020-01-20,144.10000610351562,115.30000305175781,125.41999816894531,109.0,157.99000549316406,121.22000122070312,291.0,219.0,144.10000610351562,115.30000305175781,125.41999816894531,109.0,157.99000549316406,121.22000122070312,291.0,219.0,147.5,117.0,126.33000183105469,110.25,157.99000549316406,121.22000122070312,295.0,219.0,143.1300048828125,114.51000213623047,125.0,108.6500015258789,156.5800018310547,121.22000122070312,290.010009765625,218.19000244140625,147.5,114.51000213623047,125.87000274658203,110.25,157.99000549316406,121.22000122070312,295.0,218.19000244140625,25694.0,18373.0,23741.0,22553.0,444.0,0.0,21623.0,2969.0
2020-01-21,142.1999969482422,115.37999725341797,124.88999938964844,108.88999938964844,157.89999389648438,121.22000122070312,287.1000061035156,219.17999267578125,142.1999969482422,115.37999725341797,124.88999938964844,108.88999938964844,157.89999389648438,121.22000122070312,287.1000061035156,219.17999267578125,144.0,116.4000015258789,126.44000244140625,109.5,157.99000549316406,121.22000122070312,290.989990234375,219.39999389648438,141.5,114.5999984741211,124.5,108.5,156.1999969482422,121.22000122070312,286.0299987792969,218.66000366210938,144.0,115.30000305175781,125.77999877929688,109.0,157.99000549316406,121.22000122070312,290.989990234375,218.66000366210938,20603.0,18494.0,33709.0,17054.0,2035.0,0.0,26900.0,1166.0
2020-01-22,142.9499969482422,114.98999786376953,124.20999908447266,109.29000091552734,157.99000549316406,121.22000122070312,288.0,218.10000610351562,142.9499969482422,114.98999786376953,124.20999908447266,109.29000091552734,157.99000549316406,121.22000122070312,288.0,218.10000610351562,143.0,116.69000244140625,125.69000244140625,109.94000244140625,157.99000549316406,121.22000122070312,293.0899963378906,220.0,141.5,113.80000305175781,124.05999755859375,108.61000061035156,156.1999969482422,121.22000122070312,287.0,218.10000610351562,142.1999969482422,115.79000091552734,124.9000015258789,108.88999938964844,157.97999572753906,121.22000122070312,289.7900085449219,219.14999389648438,20075.0,17826.0,28926.0,18881.0,1937.0,0.0,25465.0,3752.0
2020-01-23,143.0,114.62000274658203,123.51000213623047,108.9000015258789,156.60000610351562,121.22000122070312,289.0,218.3000030517578,143.0,114.62000274658203,123.51000213623047,108.9000015258789,156.60000610351562,121.22000122070312,289.0,218.3000030517578,143.99000549316406,115.98999786376953,124.98999786376953,109.5,157.99000549316406,121.22000122070312,291.0,223.41000366210938,142.5,113.73999786376953,122.98999786376953,108.75,156.1999969482422,121.22000122070312,288.010009765625,218.1199951171875,143.0,115.0,124.98999786376953,109.0,156.1999969482422,121.22000122070312,289.0,219.97999572753906,18237.0,16601.0,33715.0,18134.0,1413.0,0.0,13882.0,884.0
2020-01-24,141.80999755859375,113.98999786376953,123.0,108.7699966430664,156.22000122070312,121.22000122070312,288.989990234375,220.1999969482422,141.80999755859375,113.98999786376953,123.0,108.7699966430664,156.22000122070312,121.22000122070312,288.989990234375,220.1999969482422,144.49000549316406,115.5999984741211,124.0,109.9800033569336,157.99000549316406,121.22000122070312,290.9599914550781,224.75,140.0,113.5,122.5,108.41000366210938,156.1999969482422,121.22000122070312,280.0,218.8000030517578,143.00999450683594,114.55000305175781,123.87000274658203,108.62000274658203,156.1999969482422,121.22000122070312,289.0,219.99000549316406,24269.0,24251.0,22629.0,19627.0,1759.0,0.0,19447.0,1305.0
2020-01-27,141.47999572753906,112.83000183105469,122.30000305175781,108.4000015258789,157.99000549316406,121.22000122070312,290.489990234375,221.49000549316406,141.47999572753906,112.83000183105469,122.30000305175781,108.4000015258789,157.99000549316406,121.22000122070312,290.489990234375,221.49000549316406,142.0,114.0,123.44999694824219,109.0199966430664,157.99000549316406,121.22000122070312,290.489990234375,222.00999450683594,140.11000061035156,111.9000015258789,121.9000015258789,108.0,155.5,121.22000122070312,286.1400146484375,218.30999755859375,141.80999755859375,113.69999694824219,123.05000305175781,108.83000183105469,156.1999969482422,121.22000122070312,288.989990234375,220.1999969482422,15526.0,53690.0,29901.0,26180.0,2319.0,0.0,17749.0,562.0
2020-01-28,140.33999633789062,114.33999633789062,122.5999984741211,109.30000305175781,157.99000549316406,121.22000122070312,290.4800109863281,221.60000610351562,140.33999633789062,114.33999633789062,122.5999984741211,109.30000305175781,157.99000549316406,121.22000122070312,290.4800109863281,221.60000610351562,143.0,114.91999816894531,123.45999908447266,109.88999938964844,157.99000549316406,121.22000122070312,290.489990234375,225.0,139.99000549316406,113.0,122.0,109.0,155.6699981689453,121.22000122070312,286.8999938964844,220.5399932861328,141.5,113.5,122.0,109.0,157.99000549316406,121.22000122070312,290.489990234375,224.6999969482422,17921.0,14290.0,31398.0,20083.0,1186.0,0.0,13196.0,879.0
2020-01-29,138.99000549316406,115.11000061035156,122.62000274658203,108.88999938964844,156.39999389648438,121.22000122070312,290.0,219.83999633789062,138.99000549316406,115.11000061035156,122.62000274658203,108.88999938964844,156.39999389648438,121.22000122070312,290.0,219.83999633789062,141.75,116.4000015258789,125.1500015258789,109.5,157.99000549316406,121.22000122070312,291.0,221.0,138.99000549316406,113.55999755859375,122.36000061035156,108.4000015258789,155.64999389648438,121.22000122070312,289.04998779296875,219.61000061035156,140.00999450683594,114.19999694824219,122.62999725341797,108.80999755859375,157.99000549316406,121.22000122070312,290.489990234375,219.61000061035156,24320.0,12871.0,41911.0,24636.0,1683.0,0.0,13346.0,502.0
2020-01-30,138.00999450683594,115.22000122070312,122.0,108.94999694824219,154.5,121.22000122070312,288.6000061035156,221.3000030517578,138.00999450683594,115.22000122070312,122.0,108.94999694824219,154.5,121.22000122070312,288.6000061035156,221.3000030517578,139.99000549316406,116.38999938964844,124.30000305175781,109.18000030517578,157.99000549316406,121.22000122070312,289.6199951171875,224.5,137.8000030517578,115.0,121.0,108.4000015258789,153.8000030517578,121.22000122070312,286.5899963378906,219.8699951171875,139.0,115.0,122.70999908447266,108.98999786376953,156.64999389648438,121.22000122070312,288.1000061035156,219.8699951171875,19563.0,11294.0,36365.0,19625.0,992.0,0.0,17732.0,1007.0
2020-01-31,139.6999969482422,116.0,123.5,108.44999694824219,156.0800018310547,121.22000122070312,289.20001220703125,221.6999969482422,139.6999969482422,116.0,123.5,108.44999694824219,156.0800018310547,121.22000122070312,289.20001220703125,221.6999969482422,140.74000549316406,116.5,125.19999694824219,109.0999984741211,164.9600067138672,121.22000122070312,289.3500061035156,223.0,138.00999450683594,115.55000305175781,121.51000213623047,108.0,154.88999938964844,121.22000122070312,285.3800048828125,218.22999572753906,138.1199951171875,116.0,122.01000213623047,108.4000015258789,155.39999389648438,121.22000122070312,288.6000061035156,221.5,12883.0,9561.0,46008.0,23844.0,1576.0,0.0,15147.0,978.0
2020-02-03,138.50999450683594,113.6500015258789,120.56999969482422,105.12000274658203,152.10000610351562,121.22000122070312,286.79998779296875,216.39999389648438,138.50999450683594,113.6500015258789,120.56999969482422,105.12000274658203,152.10000610351562,121.22000122070312,286.79998779296875,216.39999389648438,140.0,115.5,122.0,106.0999984741211,156.0800018310547,121.22000122070312,289.989990234375,220.80999755859375,138.0,113.55000305175781,119.5,104.68000030517578,150.0,121.22000122070312,285.5,212.4199981689453,139.85000610351562,114.80000305175781,121.98999786376953,105.97000122070312,156.0800018310547,121.22000122070312,288.8999938964844,220.80999755859375,16657.0,14371.0,46950.0,53650.0,1830.0,0.0,12644.0,1124.0
2020-02-04,139.02000427246094,113.80000305175781,120.95999908447266,106.62999725341797,151.9499969482422,121.22000122070312,286.79998779296875,218.97999572753906,139.02000427246094,113.80000305175781,120.95999908447266,106.62999725341797,151.9499969482422,121.22000122070312,286.79998779296875,218.97999572753906,139.5,115.76000213623047,122.0,106.97000122070312,156.39999389648438,121.22000122070312,288.1700134277344,218.99000549316406,138.50999450683594,113.80000305175781,119.9000015258789,105.20999908447266,150.0,121.22000122070312,285.489990234375,216.3800048828125,138.50999450683594,113.80999755859375,120.5,105.20999908447266,152.99000549316406,121.22000122070312,286.79998779296875,216.41000366210938,12732.0,9500.0,29068.0,24134.0,12451.0,0.0,15963.0,855.0
2020-02-05,140.47000122070312,113.69000244140625,118.5,107.38999938964844,150.25,121.22000122070312,285.0,219.5,140.47000122070312,113.69000244140625,118.5,107.38999938964844,150.25,121.22000122070312,285.0,219.5,140.5,114.94000244140625,118.5999984741211,107.9800033569336,151.4499969482422,121.22000122070312,287.5,220.0,138.5399932861328,113.55000305175781,117.01000213623047,106.0,148.25,121.22000122070312,284.29998779296875,219.02000427246094,139.08999633789062,114.0,118.58000183105469,106.62999725341797,148.25,121.22000122070312,287.0,219.02000427246094,20287.0,10487.0,32344.0,39457.0,1427.0,0.0,19500.0,2440.0
2020-02-06,141.10000610351562,114.29000091552734,118.5,106.88999938964844,150.1999969482422,121.22000122070312,285.0,219.8000030517578,141.10000610351562,114.29000091552734,118.5,106.88999938964844,150.1999969482422,121.22000122070312,285.0,219.8000030517578,142.52000427246094,114.86000061035156,119.37999725341797,107.3499984741211,151.85000610351562,121.22000122070312,285.42999267578125,220.0,138.5,113.70999908447266,117.25,106.19999694824219,150.1999969482422,121.22000122070312,284.20001220703125,219.5,140.5,114.08000183105469,118.0,107.19000244140625,151.85000610351562,121.22000122070312,285.0,219.50999450683594,21787.0,9679.0,45544.0,21971.0,2952.0,0.0,12453.0,922.0
2020-02-07,139.99000549316406,114.0,118.5,107.0,150.02999877929688,121.22000122070312,284.9599914550781,215.89999389648438,139.99000549316406,114.0,118.5,107.0,150.02999877929688,121.22000122070312,284.9599914550781,215.89999389648438,141.5,114.69000244140625,118.5,107.98999786376953,151.89999389648438,121.22000122070312,285.4700012207031,220.91000366210938,138.3800048828125,112.48999786376953,117.0,106.02999877929688,150.0,121.22000122070312,282.3999938964844,215.89999389648438,141.0,114.69000244140625,117.51000213623047,106.88999938964844,150.0,121.22000122070312,285.25,220.0,16769.0,9976.0,39786.0,34496.0,647.0,0.0,20242.0,1819.0
2020-02-10,139.02000427246094,113.80000305175781,117.79000091552734,105.88999938964844,149.35000610351562,121.22000122070312,285.0,215.89999389648438,139.02000427246094,113.80000305175781,117.79000091552734,105.88999938964844,149.35000610351562,121.22000122070312,285.0,215.89999389648438,141.0,114.52999877929688,118.0,106.79000091552734,151.97999572753906,121.22000122070312,285.010009765625,222.0,139.02000427246094,113.30000305175781,117.0,105.12000274658203,149.35000610351562,121.22000122070312,283.04998779296875,215.89999389648438,141.0,114.26000213623047,118.0,106.79000091552734,149.41000366210938,121.22000122070312,284.9700012207031,220.9199981689453,17359.0,7082.0,38164.0,20789.0,702.0,0.0,18300.0,1357.0
2020-02-11,138.5,114.6500015258789,117.19999694824219,106.19000244140625,151.9199981689453,121.22000122070312,282.8999938964844,213.11000061035156,138.5,114.6500015258789,117.19999694824219,106.19000244140625,151.9199981689453,121.22000122070312,282.8999938964844,213.11000061035156,139.89999389648438,115.0,117.9000015258789,106.5,152.10000610351562,121.22000122070312,285.1000061035156,220.64999389648438,138.0,113.5999984741211,116.70999908447266,105.80999755859375,150.02999877929688,121.22000122070312,282.010009765625,212.02999877929688,139.02000427246094,113.5999984741211,117.9000015258789,106.19999694824219,151.0,121.22000122070312,285.0,215.91000366210938,19153.0,9053.0,77389.0,15027.0,598.0,0.0,24203.0,1364.0
2020-02-12,140.0,115.98999786376953,117.19000244140625,106.30000305175781,151.5,121.22000122070312,283.0,217.9199981689453,140.0,115.98999786376953,117.19000244140625,106.30000305175781,151.5,121.22000122070312,283.0,217.9199981689453,140.0,115.98999786376953,117.19000244140625,106.5,152.25,121.22000122070312,285.0,218.8699951171875,138.60000610351562,114.58999633789062,116.0,106.19999694824219,150.5,121.22000122070312,282.0,215.8000030517578,138.77999877929688,115.0,117.0,106.30000305175781,150.5,121.22000122070312,282.8999938964844,215.89999389648438,9134.0,7351.0,35882.0,16407.0,2987.0,0.0,28103.0,2293.0
2020-02-13,139.75,116.9000015258789,117.0,106.27999877929688,152.5,121.22000122070312,283.29998779296875,216.5,139.75,116.9000015258789,117.0,106.27999877929688,152.5,121.22000122070312,283.29998779296875,216.5,140.0,117.3499984741211,117.5,106.5,152.99000549316406,121.22000122070312,284.29998779296875,217.91000366210938,138.60000610351562,114.80999755859375,116.9000015258789,106.11000061035156,150.6199951171875,121.22000122070312,282.6300048828125,215.99000549316406,138.60000610351562,116.0,117.13999938964844,106.33999633789062,151.5,121.22000122070312,283.20001220703125,217.91000366210938,11948.0,13294.0,41656.0,14953.0,1041.0,0.0,22947.0,461.0
2020-02-14,139.74000549316406,118.0999984741211,117.23999786376953,107.20999908447266,152.0,121.22000122070312,283.2900085449219,212.22000122070312,139.74000549316406,118.0999984741211,117.23999786376953,107.20999908447266,152.0,121.22000122070312,283.2900085449219,212.22000122070312,140.0,118.30000305175781,117.30000305175781,107.4000015258789,155.3300018310547,121.22000122070312,284.8500061035156,217.0,139.5,117.0,116.80999755859375,106.0199966430664,152.0,121.22000122070312,282.20001220703125,208.6999969482422,140.0,117.0,116.98999786376953,106.20999908447266,152.99000549316406,121.22000122070312,284.0,216.6999969482422,16526.0,9355.0,52342.0,27257.0,24926.0,0.0,27303.0,1487.0
2020-02-17,139.6999969482422,118.77999877929688,117.23999786376953,106.45999908447266,153.0,121.22000122070312,283.2900085449219,212.25,139.6999969482422,118.77999877929688,117.23999786376953,106.45999908447266,153.0,121.22000122070312,283.2900085449219,212.25,139.89999389648438,119.94000244140625,117.23999786376953,107.44999694824219,153.9499969482422,121.22000122070312,286.4100036621094,212.99000549316406,138.0,116.19999694824219,116.5,106.05999755859375,150.02000427246094,121.22000122070312,282.5,210.0,139.89999389648438,118.95999908447266,117.0199966430664,107.36000061035156,150.02000427246094,121.22000122070312,283.3999938964844,212.22000122070312,26054.0,14727.0,37315.0,25124.0,802.0,0.0,54474.0,994.0
2020-02-18,139.6999969482422,117.3499984741211,117.23999786376953,106.1500015258789,152.5,121.22000122070312,283.25,214.0,139.6999969482422,117.3499984741211,117.23999786376953,106.1500015258789,152.5,121.22000122070312,283.25,214.0,139.8000030517578,118.9000015258789,117.4800033569336,106.87999725341797,152.69000244140625,121.22000122070312,284.04998779296875,216.49000549316406,138.97000122070312,115.9000015258789,117.0,106.0199966430664,151.8000030517578,121.22000122070312,282.8999938964844,212.33999633789062,139.8000030517578,118.68000030517578,117.20999908447266,106.47000122070312,151.8000030517578,121.22000122070312,283.5,213.00999450683594,11255.0,17647.0,23209.0,26328.0,19013.0,0.0,34335.0,1918.0
2020-02-19,138.1999969482422,118.0,117.23999786376953,104.68000030517578,152.5,121.22000122070312,283.3999938964844,213.52999877929688,138.1999969482422,118.0,117.23999786376953,104.68000030517578,152.5,121.22000122070312,283.3999938964844,213.52999877929688,139.69000244140625,118.6500015258789,117.23999786376953,106.45999908447266,153.00999450683594,121.22000122070312,283.4700012207031,216.00999450683594,137.97999572753906,117.0,116.5199966430664,104.6500015258789,152.25999450683594,121.22000122070312,282.8999938964844,212.25,139.69000244140625,117.0,117.23999786376953,106.08000183105469,153.00999450683594,121.22000122070312,283.25,214.0399932861328,22528.0,17505.0,36152.0,25928.0,22119.0,0.0,43689.0,3076.0
2020-02-20,137.89999389648438,118.0,116.5,105.5999984741211,152.5,121.22000122070312,283.20001220703125,215.89999389648438,137.89999389648438,118.0,116.5,105.5999984741211,152.5,121.22000122070312,283.20001220703125,215.89999389648438,138.19000244140625,118.37999725341797,118.79000091552734,105.94000244140625,155.5,121.22000122070312,283.75,216.0,137.11000061035156,117.5,116.5,104.69999694824219,152.5,121.22000122070312,283.0,213.52000427246094,138.19000244140625,118.37999725341797,117.0,104.69999694824219,152.52000427246094,121.22000122070312,283.45001220703125,214.0,17547.0,10599.0,46835.0,15295.0,9596.0,0.0,24471.0,1994.0
2020-02-21,138.6300048828125,118.0,116.94000244140625,106.5,152.60000610351562,121.22000122070312,283.8999938964844,215.99000549316406,138.6300048828125,118.0,116.94000244140625,106.5,152.60000610351562,121.22000122070312,283.8999938964844,215.99000549316406,139.0,119.76000213623047,117.0,107.29000091552734,155.8300018310547,121.22000122070312,283.8999938964844,215.99000549316406,137.5,117.77999877929688,116.12999725341797,105.41999816894531,152.5,121.22000122070312,283.0,213.5500030517578,137.89999389648438,118.0,116.5199966430664,105.5999984741211,152.5,121.22000122070312,283.5,215.89999389648438,11466.0,25706.0,44516.0,13070.0,121.0,0.0,41580.0,1376.0
2020-02-26,135.5,115.0,115.7300033569336,104.16000366210938,150.22999572753906,,280.29998779296875,214.92999267578125,135.5,115.0,115.7300033569336,104.16000366210938,150.22999572753906,,280.29998779296875,214.92999267578125,138.3699951171875,117.51000213623047,115.73999786376953,106.0,151.00999450683594,,282.0,215.9499969482422,135.0,114.76000213623047,113.0,104.1500015258789,149.11000061035156,,274.8399963378906,213.5,138.0,117.51000213623047,115.55000305175781,106.0,150.4199981689453,,280.0,215.9499969482422,18190.0,13444.0,31620.0,14953.0,811.0,,17069.0,890.0
2020-02-27,135.89999389648438,115.80000305175781,116.0,104.19999694824219,150.02000427246094,,281.0,215.0,135.89999389648438,115.80000305175781,116.0,104.19999694824219,150.02000427246094,,281.0,215.0,136.5,115.88999938964844,116.0,105.0999984741211,152.27999877929688,,282.0,216.60000610351562,134.97999572753906,113.80000305175781,114.62999725341797,103.98999786376953,150.0,,279.0,213.61000061035156,135.3000030517578,115.0,115.0,104.30999755859375,150.24000549316406,,280.0,214.92999267578125,17372.0,12070.0,23222.0,22000.0,874.0,,21169.0,376.0
2020-02-28,136.1300048828125,114.80000305175781,116.23999786376953,103.88999938964844,151.0,,281.0,214.50999450683594,136.1300048828125,114.80000305175781,116.23999786376953,103.88999938964844,151.0,,281.0,214.50999450683594,138.00999450683594,116.75,116.23999786376953,105.19999694824219,153.0,,281.8999938964844,215.0,135.50999450683594,113.98999786376953,114.5199966430664,103.5199966430664,149.11000061035156,,279.0,212.35000610351562,136.0,115.80000305175781,115.98999786376953,104.20999908447266,150.00999450683594,,281.0,215.0,18815.0,16300.0,50610.0,18213.0,515.0,,22861.0,573.0
2020-03-02,137.22999572753906,113.12000274658203,114.93000030517578,105.4000015258789,156.27999877929688,,280.7200012207031,213.61000061035156,137.22999572753906,113.12000274658203,114.93000030517578,105.4000015258789,156.27999877929688,,280.7200012207031,213.61000061035156,137.89999389648438,114.9000015258789,115.38999938964844,105.7300033569336,156.27999877929688,,283.0,218.10000610351562,136.13999938964844,112.11000061035156,114.5,104.01000213623047,149.3000030517578,,279.17999267578125,211.57000732421875,136.14999389648438,113.7699966430664,115.08000183105469,104.5,149.3000030517578,,279.3999938964844,215.0,18290.0,12206.0,21505.0,13109.0,23262.0,,12601.0,1620.0
2020-03-03,137.44000244140625,114.5,115.4000015258789,105.81999969482422,156.10000610351562,,280.1199951171875,215.0,137.44000244140625,114.5,115.4000015258789,105.81999969482422,156.10000610351562,,280.1199951171875,215.0,139.99000549316406,115.27999877929688,115.77999877929688,105.98999786376953,156.27999877929688,,283.3999938964844,216.97000122070312,137.0,112.9800033569336,114.75,105.0,155.27999877929688,,280.0199890136719,214.0,137.24000549316406,114.9000015258789,114.93000030517578,105.0999984741211,156.27999877929688,,283.0,214.02999877929688,14205.0,7480.0,26884.0,11436.0,146.0,,13105.0,16216.0
